Startnumber;Last_name;First_name;Country;PPP_chapter;Gender;QTTR
4998;Bekkebraten;Lasse;NOR;Norway;M;2021
4999;Lam;Tiffany;AUS;Australia;F;2021
5000;Florczak;Jerzy;POL;Poland;M;2021
5001;Lopez Patinez;Andres Jesus;VEN;Venezuela;M;2021
5002;Burt;Jochen;GER;TTC M�hlhausen;M;2020
5003;Nickel;Marc;GER;TTC 1953 Bubenheim e. V.;M;2020
5004;K�hler;Daniel;GER;TTV Burgst�dt;M;2020
5005;Phan;Hoang Long;GER;Hertha BSC;M;2020
5006;Werner;Julius;GER;DJK SpVgg Effeltrich;M;2020
5007;Engemann;Timo;GER;SC Union L�dinghausen;M;2020
5008;Grauer;Juri;GER;VfR Birkmannsweiler;M;2020
5009;Pytlik;Martin;CZE;TTC Wohlbach;M;2020
5010;Grothkopp;Mathias;GER;Preetzer TSV;M;2020
5011;Lukacs;Richard;HUN;SV Salamander Kornwestheim;M;2020
5012;Neumann;Julius;GER;Preetzer TSV;M;2020
5013;Wlizlo;Jakub;POL;TuS Wickrath;M;2020
5014;Alsuwailem;Salem;KSA;Saudi Arabia;M;2020
5015;Piwowar;Jakub Krysztof;GBR;1. FC Saarbr�cken-TT;M;2020
5016;Basaran;Nil;TUR;Turkey;F;2020
5017;Campagna;Pietro;ITA;Italy;M;2020
5018;Horvath;Istvan;HUN;Hungary;M;2020
5019;Chen;Sean;USA;USA;M;2020
5020;G�nay;Baris;TUR;Turkey;M;2020
5021;Tran;Bao Quoc Pham;VIE;Vietnam;M;2020
5022;Friebe;Janusz;POL;Poland;M;2020
5023;Axon;Juan;ARG;Argentina;M;2020
5024;Elseberg;Frank;GER;SSV Ulm 1846;M;2019
5025;Marks;Moritz;GER;TV Hude;M;2019
5026;Offermann;Simon;GER;TTC GW Brauweiler;M;2019
5027;Hans;Simon;GER;SG 1910 Marbach;M;2019
5028;Stendebach;Dominic;GER;TTC Wirges;M;2019
5029;Ulrich;Patrick;GER;DJK Sparta Noris N�rnberg;M;2019
5030;Spalek;Michal;CZE;SV Dresden-Mitte 1950;M;2019
5031;Panholzer;Celine Anubis;AUT;Austria;F;2019
5032;Olejnik;Oliver;CZE;Czech Republic;M;2019
5033;Xu;Yifeng;CAN;Canada;M;2019
5034;Mlinarzh;Alexei;RUS;Russia;M;2019
5035;Cheong;Ioi Him;CHN;Macao;M;2019
5036;Kim;Jeongheon;KOR;South Korea (Republic);M;2019
5037;Kariofyllidis;Anastasios;GRE;TTC BW Grevenbroich;M;2019
5038;Sadetheerakij;Panawit;THA;Thailand;M;2019
5039;Castro Salas;Victoria Sofia;CRC;Costa Rica;F;2019
5040;Sugawara;Masayuki;JPN;Japan;M;2019
5041;Alzueta;Maria;VEN;Venezuela;F;2019
5042;Pham;Remy;GER;TTG Kleinsteinbach/Singen;M;2018
5043;K�mmerer;Jan;GER;RSV 1921 Klein-Winternheim e. V.;M;2018
5044;Faisal;Ali Sajjad;PAK;GSV Fr�ndenberg;M;2018
5045;Erkis;Ismet;GER;TTV Falken Rheinkamp;M;2018
5046;Vajda;Attila;HUN;TB Untert�rkheim;M;2018
5047;Vigo Izaguirre;Rodrigo Ali;PER;Peru;M;2018
5048;Rajic;Borislav;SRB;TuS 1884 Kriftel;M;2018
5049;Rakic;Dragan;CRO;Croatia;M;2018
5050;Tsoi;Dijon;HKG;Hongkong;M;2018
5051;Neubert;Bastian;GER;Badenstedter SC;M;2017
5052;Burmester;Ricardo;GER;FC Hambergen;M;2017
5053;Dinter;Jonas;GER;TTSC K�mmersbruck;M;2017
5054;Penderak;Jan-Ole;GER;TTG 207 Ahrensburg/Gro�hansdorf;M;2017
5055;Henrici;Julian;GER;TSG 1888 Eddersheim;M;2017
5056;Horn;Christopher;GER;TTC Hausen 1975;M;2017
5057;Vester;Marco;GER;TTG Niederkassel;M;2017
5058;Eggers;Kevin;GER;TTG Netphen;M;2017
5059;Sangeorgean;Adrian;GER;VfR Fehlheim 1929;M;2017
5060;Fiodarau;Andrei;BLR;SV SCHOTT Jena;M;2017
5061;Bereziuk;Piotr;POL;SV Niklashausen e.V.;M;2017
5062;Creucu;Raul;ROU;Romania;M;2017
5063;Romanovskaya;Angelina;KAZ;Kazakhstan;F;2017
5064;Pukalo;Tetiana;UKR;Ukraine;F;2017
5065;Forbault;Denis;FRA;France;M;2017
5066;Ong;Zane;SGP;Singapore;M;2017
5067;Mirecka;Milena;POL;Poland;F;2017
5068;Nemeth;Gabor;HUN;Hungary;M;2017
5069;Eyad;Hussein;EGY;Egypt;M;2017
5070;Acharya;Aarav;IND;India;M;2017
5071;Velez;Joaquin;ECU;Ecuador;M;2017
5072;Cruz Rosario;Camila;PUR;Puerto Rico;F;2017
5073;Placek;Krzysztof;POL;Poland;M;2017
5074;Yoon;Hyojung;KOR;South Korea (Republic);F;2017
5075;Beghin;Johan;BEL;Belgium;M;2017
5076;Lo;Ed;CAN;Canada;M;2017
5077;Wiza;Roman;POL;Poland;M;2017
5078;Chen;Chi En;TPE;Taiwan;F;2017
5079;Cruz;Theo;BRA;Brazil;M;2017
5080;Omana;Juan;COL;Colombia;M;2017
5081;K�hler;Jens;GER;TTC B�rde Magdeburg;M;2016
5082;Paul;Hendrik;GER;Turnerbund Hamburg-Eilbeck;M;2016
5083;Wollenhaupt;Jonas;GER;TTC 1967 Hofgeismar;M;2016
5084;Sch�ler;Fabian;GER;SV Friedrichsort;M;2016
5085;Mikus;Jonas;GER;TTV 2015 Seelze;M;2016
5086;Schanne;Christian;GER;TV 1860 Nassau e. V.;M;2016
5087;Brhelova;Adela;CZE;Czech Republic;F;2016
5088;Sepulveda;Diego;CHI;TTC Salm�nster 1950;M;2016
5089;Mongiusti;Mattias;SMR;San Marino;M;2016
5090;Banu;Nikhat;IND;India;F;2016
5091;Loh;Yi Xi;SGP;Singapore;M;2016
5092;Wang;Xinzhi;CHN;China;M;2016
5093;Eu;Kei Yi;SGP;Singapore;F;2016
5094;Yamanaka;Erika;PER;Peru;F;2016
5095;Glavaski;Milutin;SRB;Serbia;M;2016
5096;Langer;Jonas;GER;TuRa Germania Oberdrees;M;2015
5097;Deng;Nick;GER;FC Bayern M�nchen e.V.;M;2015
5098;Latif;Usamah;GER;TuS 1884 Kriftel;M;2015
5099;Kempe;Robert;GER;TSV Graupa;M;2015
5100;K�pp;Stephan;GER;Hertha BSC;M;2015
5101;Veselinovic;Bojan;SRB;SV Pl�derhausen;M;2015
5102;Guo;Jiaxing;CHN;Borussia D�sseldorf;M;2015
5103;Szosznyak;Emma;HUN;Hungary;F;2015
5104;Thanmathikom;Tanapat;THA;Austria;M;2015
5105;Chkhartishvili;Anastasia;GEO;Georgia;F;2015
5106;Genart;Noah;BEL;Belgium;M;2015
5107;Pinto;Joana;POR;Portugal;F;2015
5108;Tsvigun;Alissa;KAZ;Kazakhstan;F;2015
5109;Ruiz Salazar;Mariana;COL;Colombia;F;2015
5110;Zhaxylykova;Albina;KAZ;Kazakhstan;F;2015
5111;Rzhevska;Anna;UKR;SV DJK Holzb�ttgen;F;2015
5112;Papuga;Dawid;POL;Poland;M;2015
5113;Zyna;Julia;POL;Poland;F;2015
5114;Moras;Stefano;ITA;Italy;M;2015
5115;Cannmo;Robert;SWE;Sweden;M;2015
5116;Daviot;Anthony;FRA;France;M;2015
5117;Affeldt;Roy;GER;KSV Ajax-Neptun Berlin 1879;M;2014
5118;Hilgenberg;Marco;GER;TTC 1967 Hofgeismar;M;2014
5119;Kalvatn;Christine;NOR;Norway;F;2014
5120;Lescinskas;Donatas;LTU;Lithuania;M;2014
5121;Bolishetty;Yashvasin;IND;India;M;2014
5122;Lebeda;Lukas;CZE;Czech Republic;M;2014
5123;Devaud;Philippe;SUI;Switzerland;M;2014
5124;Hauschwitz;Pavel;CZE;Czech Republic;M;2014
5125;Cahoreau;Vincent;FRA;France;M;2014
5126;Schr�der;Niklas;GER;TTC indeland J�lich e.V.;M;2013
5127;F�llner;Christoph;GER;TTV Gr�n-Wei� Ettlingen e.V.;M;2013
5128;Richter;Janne;GER;SV Motor 1951 Falkensee;M;2013
5129;Dinse;Michael;GER;TSV Rostock S�d;M;2013
5130;Stang;Andre;GER;Oldenburger TB;M;2013
5131;Ta Tuan;Khoa;VIE;Eintracht Frankfurt;M;2013
5132;Strahl;Patrick;GER;SV Motor 1951 Falkensee;M;2013
5133;Gaethje;Mats;GER;Preetzer TSV;M;2013
5134;Koh;Junhao;SGP;Singapore;M;2013
5135;Gjorling;Emil Adam;SWE;Sweden;M;2013
5136;Ratic;Andelija;SRB;TTC Langweid e.V.;F;2013
5137;Petrov;Sergei;EST;Estonia;M;2013
5138;Rahimyan;Pakzad;IRI;Iran;M;2013
5139;Giles;Paul;GBR;England;M;2013
5140;Orellana;Constanza;CHI;Chile;F;2013
5141;Seetharaman;Sumedh;USA;USA;M;2013
5142;Cuadro Perez;Ryan;PUR;Puerto Rico;M;2013
5143;Steuer;Dariusz;POL;Poland;M;2013
5144;Liu;Wendy;CAN;Canada;F;2013
5145;Toliev;Musobek;UZB;Uzbekistan;M;2013
5146;Brosch;Philip;GER;TTF B�nen;M;2012
5147;Herbert;Bastian;GER;TV Etwashausen;M;2012
5148;Seifert;Marcel;GER;TSV 1860 Ansbach;M;2012
5149;Naumann;Pascal;GER;SV Saar 05 Saarbr�cken;M;2012
5150;Hauck;Jannis;GER;F�chse Berlin Reinickendorf;M;2012
5151;Mortazavi;Denis;GER;1. FC K�ln 01/07 e.V.;M;2012
5152;Gerasimatou;Ioanna;GRE;SV Motor 1951 Falkensee;F;2012
5153;Duffoo;Moises;PER;Peru;M;2012
5154;Rodriguez;Angela;ESP;TTC Langweid e.V.;F;2012
5155;Werasuwan;Yanamatee;THA;SpVgg Thalkirchen e.V.;M;2012
5156;Muhammad;Faiz;MAS;Malaysia;M;2012
5157;Eling;Jamie;BEL;Belgium;M;2012
5158;Fawad;Hoor;PAK;Pakistan;F;2012
5159;Gray;Diccon;GBR;England;M;2012
5160;Robson;Richard;AUS;Australia;M;2012
5161;Seo;Donghyeon;KOR;South Korea (Republic);M;2012
5162;Antunes;Bernardo;POR;Portugal;M;2012
5163;Silva;Lucero;PER;Peru;F;2012
5164;Kuan;Io Seng;CHN;Macao;M;2012
5165;Belardinelli;Luca;ITA;Italy;M;2012
5166;Misera;Tammo;GER;Hannover 96;M;2011
5167;Wipper;Christian;GER;TV Refrath;M;2011
5168;Kaspers;Ole;GER;1. FSV Mainz 05 e. V.;M;2011
5169;Brockm�ller;Sven;GER;TTG 207 Ahrensburg/Gro�hansdorf;M;2011
5170;Cipu;Andreas;GER;TuS Makkabi Frankfurt;M;2011
5171;Melnychuk;Maksym;UKR;TTC D�ppel;M;2011
5172;Miskic;Franka;CRO;Croatia;F;2011
5173;Pisarczyk;Tomasz;POL;TG 1953 Langenselbold;M;2011
5174;Godil;Daniya;IND;India;F;2011
5175;Marcial;Luca;ARG;Argentina;M;2011
5176;Tafur;Kiara;PER;Peru;F;2011
5177;Frias;Luciana;ARG;Argentina;F;2011
5178;Cardoso;Guilherme;POR;Portugal;M;2011
5179;Baldeon;Matias;ECU;Ecuador;M;2011
5180;Dicomani;Rodolfo;ITA;Italy;M;2011
5181;Perez;Giuliana;ARG;Argentina;F;2011
5182;Frank;Simon;GER;SV Eintracht Magdeburg-Diesdorf;M;2010
5183;Linn;Daniel;GER;TV Fredeburg;M;2010
5184;K�hler;Sven;GER;SV Turbo 90 Dessau;M;2010
5185;Rode;Niklas;GER;TTC OE Clarity Telefonie-Systeme Bad Homburg e.V.;M;2010
5186;Fader;Thomas;GER;TTC Tuttlingen;M;2010
5187;Baiasu;Andreea;ROU;Romania;F;2010
5188;Hristev;Hristo;BUL;Bulgaria;M;2010
5189;Al Abdulla;Abdulaziz;QAT;Qatar;M;2010
5190;Pashchenko;Polina;UKR;TSV 1860 Bad Rodach e.V.;F;2010
5191;Nayak;Eshaan;IND;India;M;2010
5192;Hasmats;Mika;SWE;Sweden;M;2010
5193;Sanchez;Samanta;COL;Colombia;F;2010
5194;Molina;Juan;ARG;Argentina;M;2010
5195;Lozada;Iziane;PER;Peru;F;2010
5196;Mizutani;Fabio;BRA;Brazil;M;2010
5197;Lucero;Bastian;CHI;Chile;M;2010
5198;Michelis;Alexander;GER;SC Westfalia Kinderhaus;M;2009
5199;Walter;Edgar;GER;TSV Gr�felfing e.V.;M;2009
5200;Lorenz;Marvin;GER;TTC Salm�nster 1950;M;2009
5201;Heinemann;Dennis;GER;TSV Lunestedt;M;2009
5202;Bertolo;Axel;PAR;Paraguay;M;2009
5203;Rivadeneira;Zarahys;ECU;Ecuador;F;2009
5204;Magzumbekov;Assylkhan;KAZ;Kazakhstan;M;2009
5205;Sanders;Aron;NED;SSV Germania 1900 Wuppertal;M;2009
5206;Zholdybay;Nurzhigit;KAZ;Kazakhstan;M;2009
5207;Schubert;Lenny;GER;SV Muldental Wilkau-Ha�lau;M;2008
5208;Anton;Anton;GER;ESV L�neburg;M;2008
5209;Toetz;Tim;GER;SV Z�rbig;M;2008
5210;Porten-Lachmann;Daniel;GER;TTC Schwalbe Bergneustadt;M;2008
5211;Bauer;Niclas;GER;TSV Gau-Odernheim;M;2008
5212;Horlacher;Daniel;GER;TSV Niedernhall;M;2008
5213;Runge;Uwe;GER;TSV Lunestedt;M;2008
5214;Fahlbusch;Henrik;GER;SV Altgandersheim;M;2008
5215;Kaiser;Stephan;GER;TV Worms-Leiselheim 1863 e. V.;M;2008
5216;Huber;Andreas;GER;TTV Hasborn;M;2008
5217;Cirpaci-Szanto;Edmond;ROU;TTC 1990 Hof;M;2008
5218;Nurmatova;Marziyya;AZE;Azerbaijan;F;2008
5219;Daru;Zsolt;HUN;TTC Meisenbach Fischbachtal-Niedernhausen;M;2008
5220;Grini;Frode;NOR;Norway;M;2008
5221;Sengmany;Phongsavanh;LAO;Laos;M;2008
5222;Ismail;Adham;EGY;Egypt;M;2008
5223;Hartono;Michael;INA;Indonesia;M;2008
5224;Yip;Harry;GBR;Great Britain;M;2008
5225;Reyes Naiman;Macarena Denisse;CHI;Chile;F;2008
5226;Schlowinsky;Kai;GER;DJK Franz-Sales-Haus Essen;M;2007
5227;Kalaitzidis;Micheal;GER;Borussia D�sseldorf;M;2007
5228;Bauer;Lion;GER;SG 1862 Anspach;M;2007
5229;Dudek;Patrick;GER;SpVgg Thalkirchen e.V.;M;2007
5230;Chen;Sung Bin;AUT;Austria;M;2007
5231;Kastl;Adrian;AUT;Austria;M;2007
5232;Sepa;Matija;SRB;Serbia;M;2007
5233;Wagih;Jana;EGY;Egypt;F;2007
5234;Lutsenko;Vitja;BEL;Belgium;M;2007
5235;Makwana;Keval Kumar;IND;TuS Makkabi Frankfurt;M;2007
5236;Diaz;Mariangel;VEN;Venezuela;F;2007
5237;Truneckova;Anezka;CZE;Czech Republic;F;2007
5238;Pietraszko;Malgorzata;POL;Poland;F;2007
5239;Alexoudi;Aikaterini;GRE;Greece;F;2007
5240;Ocampo;Juan;COL;Colombia;M;2007
5241;Shulha;Yehor;UKR;Ukraine;M;2007
5242;Alaali;Ali;BRN;Bahrain;M;2007
5243;Mill;Heiko;GER;DJK SpVgg Effeltrich;M;2006
5244;Hessenthaler;Kathrin;GER;SU Neckarsulm;F;2006
5245;Baum;Alexander;GER;SC Marklohe-Lemke;M;2006
5246;M�ller;Andreas;GER;TTC 75 Mutschelbach e.V.;M;2006
5247;Fa�;Maximilian;GER;TTG St. Augustin;M;2006
5248;Dittmar-Telgmann;Malte;GER;TSV Sasel;M;2006
5249;Morkramer;Harun;GER;TG 1953 Langenselbold;M;2006
5250;Liao;Ivy;CAN;Canada;F;2006
5251;Minurri;Sofia;ITA;Italy;F;2006
5252;Opeka;Lara;SLO;Slovenia;F;2006
5253;Baldwin;Mari;GBR;Great Britain;F;2006
5254;Fejos;Anna;SRB;SV Motor 1951 Falkensee;F;2006
5255;Petukh;Nazar;UKR;Turngemeinde Unterliederbach 1887;M;2006
5256;Gharib;Moatazbellah;EGY;VfR Fehlheim 1929;M;2006
5257;Charamba;Leticia;POR;Portugal;F;2006
5258;De Biasi;Emanuele;ITA;Italy;M;2006
5259;Wang;Yueneng;USA;USA;M;2006
5260;Jang;Amy;AUS;Australia;F;2006
5261;Hinrichs;Janek;GER;MTV Jever;M;2005
5262;Llorca;Denis;GER;TTV TOPSPIN Lorsch;M;2005
5263;Schweizer;Tim;GER;SpVgg Gr�ningen-Satteldorf;M;2005
5264;Mauersberger;Christian;GER;TTG St. Augustin;M;2005
5265;Winter;Manuel;GER;TV 1880 Huchenfeld e.V.;M;2005
5266;Rindert;Marc;GER;TSG 1888 Eddersheim;M;2005
5267;Shoneye;George Tunde;NGR;SC Staig;M;2005
5268;Tschimpke;Lisanne;GER;TTK Gro�burgwedel;F;2005
5269;Pilsl;Berthold;GER;TSV Gr�felfing e.V.;M;2005
5270;Maksimenko;Tetyana;UKR;Sportclub Niestetal;F;2005
5271;Rief;Kevin;GER;TTC Oggersheim;M;2005
5272;Yevtodii;Iolanta;UKR;VfL Kellinghusen;F;2005
5273;Ivanov;Stanislav;BUL;Bulgaria;M;2005
5274;Petkova;Anita;BUL;Bulgaria;F;2005
5275;Shchepanskyy;Yuriy;UKR;SVH 1945 Kassel;M;2005
5276;Aslanova;Arzu;AZE;Azerbaijan;F;2005
5277;Johansson;Ove;SWE;Sweden;M;2005
5278;Reyes;Solange;ECU;Ecuador;F;2005
5279;Davila;Eliam;PUR;Puerto Rico;M;2005
5280;Ponnuru;Venkata;IND;India;M;2005
5281;Krebs;Alexander;GER;TSV Bad K�nigshofen;M;2004
5282;Walter;Heinrich;GER;TTC BW Grevenbroich;M;2004
5283;Reichart;Moritz;GER;DJK Sparta Noris N�rnberg;M;2004
5284;Oehlmann;Sebastian;GER;TTV 1951/66 Stadtallendorf;M;2004
5285;Seltmann;Alister;GER;TSV Elektronik Gornsdorf;M;2004
5286;Westhoff;David;GER;FC Schalke 04;M;2004
5287;Evertz;J�rg;GER;TuS Wickrath;M;2004
5288;Gill;Fabian;GER;TSV Brunsb�ttel;M;2004
5289;Okic;Vahidin;SWE;DJK Franz-Sales-Haus Essen;M;2004
5290;Kee;Tay;MAS;Malaysia;M;2004
5291;Sepulveda Galvez;Manuel Eduardo;CHI;SG Clara Zetkin Leipzig;M;2004
5292;Bang;Junghwa;KOR;South Korea (Republic);F;2004
5293;Jamal;Barin;IRQ;Iraq;F;2004
5294;Salazar;Jeronimo;COL;Colombia;M;2004
5295;Halvorsen;Mathias;NOR;Norway;M;2004
5296;Zhu;Qifeng;SUI;Switzerland;M;2004
5297;Dubois;Vincent;FRA;France;M;2004
5298;Dutta;Riyan;IND;India;M;2004
5299;Hao;Moshi;AUS;Australia;F;2004
5300;Altmann;Pascal;GER;Turnverein Dellbr�ck;M;2003
5301;K�nig;David;GER;TTV Heidelberg;M;2003
5302;Eichner;Stefan;GER;FT V. 1844 Freiburg;M;2003
5303;M�ller;Len;GER;TTC immoXone Bietigheim-Bissingen;M;2003
5304;Skulski;Peter;GER;TSV Salzgitter;M;2003
5305;Gremminger;Nico;GER;SpVgg Hainstadt;M;2003
5306;Matuszewski;Patryk;POL;TTC 75 Mutschelbach e.V.;M;2003
5307;Winter;Benjamin;GER;SSC Hagen Ahrensburg;M;2003
5308;Kovac;Alen;CRO;ESV Weil;M;2003
5309;Sichanova;Vendula;CZE;Czech Republic;F;2003
5310;Andriushchenko;Veronika;UKR;TSV 1860 Bad Rodach e.V.;F;2003
5311;Nguyen Nhat Hoang;Long;VIE;TSV Gr�felfing e.V.;M;2003
5312;Miadzvetskaya;Iryna;RUS;Russia;F;2003
5313;Wraase;Lukas;GER;SG Schwarz-Wei� Oldenburg;M;2002
5314;Alwan;Nadeem;GER;SV Dresden-Mitte 1950;M;2002
5315;Sternberg;Jakob;GER;SV Arminia Hannover;M;2002
5316;Herbrik;Daniel;GER;TTC Neckar-Zaber;M;2002
5317;Camen;Moritz;GER;TTC Oschatz;M;2002
5318;Roth;Johannes;GER;TSV 1860 Ansbach;M;2002
5319;Golshahi;Siavash;GER;TTG Niederkassel;M;2002
5320;Becker;Jan-Philip;GER;TTC Berus;M;2002
5321;Ihde;Florian;GER;Oberalster VfW;M;2002
5322;Tr�ger;Pascal;GER;SG Lenglern;M;2002
5323;Gireth;Pavel;CZE;HT 1861 Halberstadt;M;2002
5324;Walle;David;GER;VfL Sittensen;M;2002
5325;Wiltschka;Jozef;SVK;TTC Zella-Mehlis e.V.;M;2002
5326;R�tter;Nick;SUI;TGV Eintracht Beilstein;M;2002
5327;Wong;Jasmin;GBR;Great Britain;F;2002
5328;Gojkovic;Neva;CRO;DJK Blau-Wei� Annen;F;2002
5329;Jia;Jaden;USA;USA;M;2002
5330;Roncolato;Fabio;ITA;Italy;M;2002
5331;Szary;Piotr;POL;Poland;M;2002
5332;Romero;Albania;VEN;Venezuela;F;2002
5333;Almkeemy;Abdullah;KUW;Kuwait;M;2002
5334;Piaskowski;Piotr;POL;Poland;M;2002
5335;Pauly;Jerome;FRA;France;M;2002
5336;Richter;Paul;GER;TuS Weitefeld-Langenbach;M;2001
5337;Keller;Max;GER;TSV Unterlauter;M;2001
5338;Winkler;Georg;GER;TTC M�hlhausen;M;2001
5339;Malek;Oliver;GER;Post SV G�rlitz;M;2001
5340;Riedemann;Niklas;GER;TSV R�hrenfurth 04;M;2001
5341;Nowak;Tristan;GER;VfL Oker;M;2001
5342;Lange;Benjamin;GER;Preetzer TSV;M;2001
5343;Karst;Marcel;GER;TSSV Bottrop;M;2001
5344;Piwonski;Albert;GER;F�chse Berlin Reinickendorf;M;2001
5345;Kampf;J�rn;GER;TTG Niederkassel;M;2001
5346;Schulte-Mattler;Benjamin;GER;SG 1862 Anspach;M;2001
5347;Cerveny;Tomas;CZE;VfB Schleiz;M;2001
5348;Besier;Yves;GER;RSV 1921 Klein-Winternheim e. V.;M;2001
5349;Sch�ffel;Thomas;GER;FC Bayern M�nchen e.V.;M;2001
5350;Patseyeva;Hanna;BLR;TTC Langen 1950;F;2001
5351;Mutlu;Sidelya;BUL;Bulgaria;F;2001
5352;Bekmukhambetova;Zhaniya;KAZ;Kazakhstan;F;2001
5353;Nawrocka;Aleksandra;POL;Poland;F;2001
5354;Larsson;Vidar;SWE;Sweden;M;2001
5355;Bello;Fatimo;NGR;Nigeria;F;2001
5356;Oroszki;Viktor Levente;HUN;TTC Hegnach;M;2001
5357;Maima Calcina;Victor Fidel Gilberto;PER;Peru;M;2001
5358;Martens;Oleg;CAN;Canada;M;2001
5359;Yoon;Junhwi;KOR;South Korea (Republic);M;2001
5360;Apijanyasith;Pimnada;THA;Thailand;F;2001
5361;Sultanmuratov;Igitali;KAZ;Kazakhstan;M;2001
5362;Carro;Sofia;ESP;Spain;F;2001
5363;Matiasovsky;Michal;SVK;Slovak Republic;M;2001
5364;Sarkar;Tiyasha;IND;India;F;2001
5365;Saygin;Ilya;RUS;Russia;M;2001
5366;Montaperto;Roberto;ITA;Italy;M;2001
5367;Abil;Tamerlan;KAZ;TTC Garching;M;2001
5368;Akar;Muhammed Emin;GER;TTF Kreuzau 1949 e.V.;M;2000
5369;K�mpel;David;GER;TTC Champions D�sseldorf;M;2000
5370;Schnabel;Johannes;GER;Blau-Wei� B�mmerstede;M;2000
5371;Hinrichs;Christian;GER;TTG Niederkassel;M;2000
5372;G�nzel;Felix;GER;TV Etwashausen;M;2000
5373;Rahberger;Till;GER;SV Siek;M;2000
5374;Dietze;Hans-Christian;GER;TuS 08 Rheinberg;M;2000
5375;Behringer;Mike;GER;SC Staig;M;2000
5376;Hu;Enya;SUI;Switzerland;F;2000
5377;Ramberg;Niels;DEN;Denmark;M;2000
5378;Nyoh Ofon;Derek;CMR;TTV Preu�en 90;M;2000
5379;Chaieb;Firas;TUN;Tunisia;M;2000
5380;Medranda;Ivanna;ECU;Ecuador;F;2000
5381;Slany;Vojtech;CZE;Czech Republic;M;2000
5382;Elsayed;Moustafa;EGY;Egypt;M;2000
5383;H�bner;Till;GER;TTV 1951/66 Stadtallendorf;M;1999
5384;Braun;Tobias;GER;TTC Borussia Aachen-Brand 1934 e.V.;M;1999
5385;Engert;Florian;GER;TSV Gr�felfing e.V.;M;1999
5386;M�ller;Fabian;GER;TSV Algesdorf;M;1999
5387;Cassens;Till;GER;TTG 207 Ahrensburg/Gro�hansdorf;M;1999
5388;Gro�e-Freese;Adrian;GER;DJK Blau-Wei� Avenwedde;M;1999
5389;Kummle;Sebastian;GER;KSV Ajax-Neptun Berlin 1879;M;1999
5390;Halinski;Andy;GER;TTC Dahn;M;1999
5391;Czaja;Julia;POL;Poland;F;1999
5392;Yoon;Jaeyeon;KOR;South Korea (Republic);M;1999
5393;Zerpa Flores;Paola Magaly;VEN;Venezuela;F;1999
5394;Hanski;Harri;SWE;Sweden;M;1999
5395;Mendez;Gonzalo;PAR;Paraguay;M;1999
5396;Xia;Yuan;USA;USA;M;1999
5397;Rudnikov;Artur;LAT;TV Eschersheim 1895;M;1999
5398;Sangelkar;Myraa;IND;India;F;1999
5399;Avila;Gillanie;PUR;Puerto Rico;F;1999
5400;Renold;Stefan;SUI;Switzerland;M;1999
5401;Aponte;Ariana;PUR;Puerto Rico;F;1999
5402;Hartmann;Leon;GER;TSV Neuried e.V.;M;1998
5403;Donlagic;Edin;GER;TGS Hausen 1897;M;1998
5404;W�chter;Simon;GER;SV Cheruskia Laggenbeck;M;1998
5405;Schlicht;Martin;GER;TuS 1884 Kriftel;M;1998
5406;Covaciu;Calin Gabriel;ROU;TSV Dachau 65;M;1998
5407;Bezghodkov;Arsenii;UKR;SV Rotation S�d Leipzig;M;1998
5408;Dvorak;Petr;CZE;DJK Bad H�henstadt;M;1998
5409;Mikalauskyte;Marija;LTU;MTV Tostedt;F;1998
5410;Turecki;Jakub;POL;Poland;M;1998
5411;Whiting;Paul;GBR;England;M;1998
5412;Farnes;Michael Alexander Lindseth;NOR;Norway;M;1998
5413;Cruz Rosario;Danelys;PUR;Puerto Rico;F;1998
5414;Nielsen;Ivik;DEN;Denmark;M;1998
5415;Huang;Holly;USA;USA;F;1998
5416;Fiedler;Ron;GER;TTV 2015 Seelze;M;1997
5417;B�hme;Johannes;GER;SV Z�rbig;M;1997
5418;Flesch;Nik;GER;Sportverein Union Velbert 2011 e.V.;M;1997
5419;Brusenbauch;Nicolas;GER;RSV 1921 Klein-Winternheim e. V.;M;1997
5420;Marschke;Thilo;GER;Hannover 96;M;1997
5421;Streich;Daniel;GER;Hertha BSC;M;1997
5422;Becker;Oliver;GER;TTC B�rde Magdeburg;M;1997
5423;Hru�ka;V�clav;CZE;SV Aufbau Altenburg;M;1997
5424;Saidi;Ela;TUN;Tunisia;F;1997
5425;Girlea;Maria Cosmina;ROU;Finland;F;1997
5426;Aharon;Yoav;ISR;DJK SB Landshut e.V.;M;1997
5427;Pawelec;Zuzanna;POL;Poland;F;1997
5428;Marsden;Michael;GBR;Wales;M;1997
5429;Awolaja;Israel Joshua Adetoyese;GBR;TTC Bensberg;M;1997
5430;Fernandes;Ines;POR;Portugal;F;1997
5431;Isaza;Ana;COL;Colombia;F;1997
5432;Telna;Halyna;UKR;Ukraine;F;1997
5433;Oh;Jinseong;KOR;South Korea (Republic);M;1997
5434;Orellana;Angel;CHI;Chile;M;1997
5435;Wong;Yi Ling;HKG;Hongkong;F;1997
5436;Fagioli;Willi;GER;SV Viktoria Preu�en;M;1996
5437;Keller;Dominik;GER;SC Staig;M;1996
5438;B�umer;Robert;GER;SV Cheruskia Laggenbeck;M;1996
5439;Bartnik;Florian;GER;TTC Westfalia Herne;M;1996
5440;Hartmann;Jan;GER;SV B�blingen;M;1996
5441;Broda;Vladislav;GER;TTC Schwalbe Bergneustadt;M;1996
